id,date,sentiment,irony,inferred_occupation,occupation_confidence
1.861802921253364e+18,2024-11-27,NEG,ironic,speaker,0.5789526104927063
1.861802160230388e+18,2024-11-27,POS,not ironic,politician,0.9376304745674132
1.8618001335552865e+18,2024-11-27,NEU,not ironic,journalist,0.9843664169311525
1.8617986754726464e+18,2024-11-27,NEG,ironic,influencer,0.7456091046333313
1.8617970894511148e+18,2024-11-27,NEG,ironic,writer,0.9912965297698976
1.861796878578557e+18,2024-11-27,NEG,ironic,writer,0.8047523498535156
1.8617950932936952e+18,2024-11-27,NEG,not ironic,activist,0.9922094345092772
1.861794824136872e+18,2024-11-27,NEU,not ironic,influencer,0.9799636602401732
1.8617946129329564e+18,2024-11-27,NEU,not ironic,journalist,0.9603311419487
1.861793803469808e+18,2024-11-27,POS,not ironic,writer,0.9975019693374634
1.861793327567237e+18,2024-11-27,NEG,ironic,freelancer,0.7940732836723328
1.8617931036043144e+18,2024-11-27,POS,ironic,influencer,0.8412392139434814
1.861792911928476e+18,2024-11-27,NEG,not ironic,activist,0.997157871723175
1.8617928940610035e+18,2024-11-27,NEG,not ironic,activist,0.9843074083328248
1.8617916708633848e+18,2024-11-27,NEG,not ironic,journalist,0.9845877289772034
1.861790888353055e+18,2024-11-27,NEU,not ironic,entrepreneur,0.990204691886902
1.861790836976923e+18,2024-11-27,NEU,not ironic,journalist,0.9920148253440856
1.8617903943352937e+18,2024-11-27,POS,ironic,freelancer,0.8246683478355408
1.8617901381052465e+18,2024-11-27,NEU,not ironic,performer,0.9970081448554992
1.8617892133158057e+18,2024-11-27,NEU,not ironic,influencer,0.3062790036201477
1.8617888014602324e+18,2024-11-27,POS,ironic,performer,0.9927176833152772
1.8617883418778504e+18,2024-11-27,NEG,ironic,writer,0.880561888217926
1.861788320319132e+18,2024-11-27,NEG,ironic,writer,0.9798218607902528
1.861788221450941e+18,2024-11-27,NEG,ironic,lawyer,0.9972732663154602
1.861788131462173e+18,2024-11-27,NEG,ironic,speaker,0.9888876676559448
1.8617871424787825e+18,2024-11-27,NEG,not ironic,writer,0.8963300585746765
1.8617844081200543e+18,2024-11-27,NEU,ironic,writer,0.9938698410987854
1.8617843435612736e+18,2024-11-27,NEG,ironic,influencer,0.9975545406341552
1.861784017621693e+18,2024-11-27,NEG,ironic,influencer,0.9633222818374634
1.8617837303915607e+18,2024-11-27,NEU,not ironic,author,0.9974817633628844
1.861782791882523e+18,2024-11-27,NEG,ironic,journalist,0.9835364818572998
1.8617827262625587e+18,2024-11-27,POS,not ironic,writer,0.9989941716194152
1.861782631215473e+18,2024-11-27,NEG,ironic,journalist,0.9984188079833984
1.8617806457619213e+18,2024-11-27,POS,not ironic,writer,0.9989941716194152
1.8617804543674327e+18,2024-11-27,POS,not ironic,editor,0.9956687092781068
1.8617782360924204e+18,2024-11-27,NEU,ironic,politician,0.9880943894386292
1.8617781134887e+18,2024-11-27,NEG,ironic,freelancer,0.636552095413208
1.861778096065512e+18,2024-11-27,NEG,ironic,politician,0.8614805936813354
1.8617777516040768e+18,2024-11-27,NEG,not ironic,politician,0.998172402381897
1.861776794338153e+18,2024-11-27,NEU,not ironic,marketer,0.9897937178611756
1.861776535084024e+18,2024-11-27,NEU,not ironic,politician,0.997941255569458
1.8617764763639608e+18,2024-11-27,NEG,not ironic,producer,0.9925681352615356
1.8617725854588644e+18,2024-11-27,NEG,ironic,journalist,0.9955790638923644
1.8617717429325545e+18,2024-11-27,NEU,not ironic,activist,0.9843074083328248
1.8617711096763187e+18,2024-11-27,NEU,not ironic,author,0.995743453502655
1.861770916046189e+18,2024-11-27,POS,not ironic,retired,0.9521277546882628
1.8617700386481807e+18,2024-11-27,NEG,ironic,freelancer,0.4687890112400055
1.8617698933994048e+18,2024-11-27,NEU,not ironic,speaker,0.9240955710411072
1.861768065974694e+18,2024-11-27,POS,ironic,author,0.995743453502655
1.861766922301477e+18,2024-11-27,POS,ironic,influencer,0.9607415199279784
1.8617666309816407e+18,2024-11-27,NEU,not ironic,activist,0.9582791328430176
1.861766327704179e+18,2024-11-27,NEU,not ironic,politician,0.9637012481689452
1812300456489897984,2024-07-14,NEG,not ironic,writer,0.7825712561607361
1.8575940302443643e+18,2024-11-16,NEU,ironic,designer,0.9925078749656676
1.857593802011153e+18,2024-11-16,NEU,ironic,writer,0.995850384235382
1.8303461564189775e+18,2024-09-01,NEG,ironic,freelancer,0.8364878296852112
1.8303458863016632e+18,2024-09-01,POS,ironic,speaker,0.5482336282730103
1.830345718055494e+18,2024-09-01,NEG,ironic,activist,0.9613420963287354
1.8303456211123407e+18,2024-09-01,NEG,not ironic,retired,0.918156921863556
1.830345353859867e+18,2024-09-01,NEG,not ironic,politician,0.9970170259475708
1.8303452278461683e+18,2024-09-01,NEU,ironic,influencer,0.7265036702156067
1.8303451690420964e+18,2024-09-01,NEU,not ironic,performer,0.99445241689682
1.8303422592476493e+18,2024-09-01,NEG,ironic,politician,0.9939604997634888
1.8303412179825787e+18,2024-09-01,NEG,ironic,nurse,0.9970402717590332
1.830341213259506e+18,2024-09-01,NEG,ironic,influencer,0.9744864702224731
1.8303411632049807e+18,2024-09-01,NEG,ironic,lawyer,0.9929841160774232
1.8303397243318515e+18,2024-09-01,NEU,not ironic,activist,0.8535714149475098
1.8303392770891205e+18,2024-09-01,NEG,ironic,veterinarian,0.9928303956985474
1.8303387995508367e+18,2024-09-01,NEG,not ironic,investor,0.971089005470276
1.830338146313306e+18,2024-09-01,POS,ironic,writer,0.9970051050186156
1.830337959951749e+18,2024-09-01,NEG,not ironic,writer,0.7419595718383789
1.8303376142198093e+18,2024-09-01,NEG,ironic,lawyer,0.9955097436904908
1.8303372977343245e+18,2024-09-01,POS,ironic,activist,0.6041951775550842
1.8303370200627448e+18,2024-09-01,POS,ironic,freelancer,0.6413637399673462
1.8303366052419425e+18,2024-09-01,NEG,not ironic,musician,0.957311987876892
1.8303363956192627e+18,2024-09-01,NEG,not ironic,speaker,0.9139074683189392
1.8303362849439255e+18,2024-09-01,POS,not ironic,activist,0.9306344389915466
1.8380049859316408e+18,2024-09-22,NEG,ironic,writer,0.9839467406272888
1.838004123079512e+18,2024-09-22,NEU,not ironic,activist,0.9350581765174866
1.8380037150363156e+18,2024-09-22,NEU,not ironic,influencer,0.9885516166687012
1.8380032623240847e+18,2024-09-22,NEG,ironic,speaker,0.6507971882820129
1.83799997640992e+18,2024-09-22,NEU,not ironic,researcher,0.9969760179519652
1.8379995440320187e+18,2024-09-22,NEU,ironic,activist,0.8857979774475098
1.837999413467206e+18,2024-09-22,NEU,not ironic,executive,0.9907267093658448
1.8379981106953748e+18,2024-09-22,NEU,ironic,speaker,0.6048027873039246
1.8379952919260447e+18,2024-09-22,NEU,not ironic,writer,0.9932798743247986
1.837994056523096e+18,2024-09-22,NEG,ironic,manager,0.9725496768951416
1.837992582703706e+18,2024-09-22,NEG,ironic,journalist,0.9944964647293092
1.8379917399548111e+18,2024-09-22,POS,not ironic,performer,0.7254857420921326
1.837990269322703e+18,2024-09-22,NEG,not ironic,lawyer,0.9895729422569276
1.8379902007500145e+18,2024-09-22,NEG,ironic,writer,0.9966712594032288
1.837989361536893e+18,2024-09-22,NEU,not ironic,pastor,0.5485237240791321
1.83798801179707e+18,2024-09-22,NEG,not ironic,politician,0.7650544047355652
1.8379879062057656e+18,2024-09-22,NEG,not ironic,performer,0.9105329513549804
1.83798650271606e+18,2024-09-22,POS,ironic,performer,0.7765542268753052
1.8379839632872945e+18,2024-09-22,NEG,not ironic,accountant,0.9919152855873108
1.8379837706594348e+18,2024-09-22,NEG,not ironic,activist,0.8916332125663757
1.8379837653245832e+18,2024-09-22,POS,not ironic,activist,0.9944176077842712
1.83798336408873e+18,2024-09-22,NEU,ironic,artist,0.9294014573097228
1.837982161611453e+18,2024-09-22,NEU,not ironic,activist,0.9909258484840392
1.8379815453630423e+18,2024-09-22,NEG,not ironic,activist,0.9644862413406372
1.8379797263440817e+18,2024-09-22,NEG,not ironic,journalist,0.9944964647293092
1.8379796525578076e+18,2024-09-22,NEU,ironic,cto,0.6032688617706299
1.8379794885857608e+18,2024-09-22,NEG,not ironic,journalist,0.9955965280532836
1.8379793971873423e+18,2024-09-22,NEG,ironic,activist,0.8770676851272583
1.8379785180528113e+18,2024-09-22,NEG,not ironic,entrepreneur,0.9979332089424132
1.8379781787378117e+18,2024-09-22,NEG,not ironic,researcher,0.8631560802459717
1.837977834779726e+18,2024-09-22,NEU,not ironic,journalist,0.9969205260276794
1.8379776847495127e+18,2024-09-22,NEG,ironic,performer,0.994552493095398
1.837977339558339e+18,2024-09-22,NEG,not ironic,politician,0.9984135627746582
1.8379752236496855e+18,2024-09-22,POS,not ironic,journalist,0.9984764456748962
1.8379737987103992e+18,2024-09-22,NEU,not ironic,writer,0.9732648730278016
1.8519342821067323e+18,2024-10-31,NEG,ironic,journalist,0.9978311061859132
1.852044024237941e+18,2024-10-31,NEU,not ironic,journalist,0.9933309555053712
1.852043942935585e+18,2024-10-31,NEU,not ironic,politician,0.9982582926750184
1.8520710100040584e+18,2024-10-31,POS,not ironic,writer,0.996989607810974
1.852098379855336e+18,2024-10-31,NEG,not ironic,writer,0.997244954109192
1.852110451758244e+18,2024-10-31,POS,ironic,podcaster,0.9809950590133668
1.852190971515036e+18,2024-11-01,NEU,not ironic,writer,0.9963369369506836
1.8522187445057705e+18,2024-11-01,NEG,ironic,activist,0.9644862413406372
1.852222686451172e+18,2024-11-01,NEU,ironic,freelancer,0.996944546699524
1.860778888323867e+18,2024-11-24,NEU,not ironic,influencer,0.6272730827331543
1.8607767597483707e+18,2024-11-24,POS,ironic,performer,0.991468608379364
1.8607761792608832e+18,2024-11-24,NEG,not ironic,freelancer,0.8651629090309143
1.8607759567317937e+18,2024-11-24,NEU,not ironic,freelancer,0.3749253153800964
1.860775924834124e+18,2024-11-24,NEU,not ironic,writer,0.8942349553108215
1.86077388642762e+18,2024-11-24,NEG,not ironic,influencer,0.9940983653068542
1.8607733717570929e+18,2024-11-24,NEU,not ironic,journalist,0.9956342577934264
1.8607731165127685e+18,2024-11-24,NEU,not ironic,speaker,0.4910732805728912
1.86077266172022e+18,2024-11-24,NEU,ironic,influencer,0.8217785358428955
1.860772152431014e+18,2024-11-24,NEG,not ironic,healthcare,0.9762769341468812
1.8607719098743608e+18,2024-11-24,NEU,not ironic,researcher,0.9524449110031128
1.8607714380781727e+18,2024-11-24,NEG,ironic,entrepreneur,0.990204691886902
1.86077089257146e+18,2024-11-24,NEG,ironic,artist,0.9975486397743224
1.860769215298323e+18,2024-11-24,NEU,not ironic,influencer,0.8924238681793213
1.8607686668511729e+18,2024-11-24,NEG,not ironic,attorney,0.9982749223709106
1.860767780468822e+18,2024-11-24,NEG,not ironic,retired,0.9421684741973876
1.8607674813272148e+18,2024-11-24,NEG,not ironic,activist,0.4691933691501617
1.8607657905946424e+18,2024-11-24,NEU,not ironic,writer,0.9483548998832704
1.8607650792700152e+18,2024-11-24,NEG,not ironic,activist,0.9932698011398317
1.8607648175079552e+18,2024-11-24,NEG,not ironic,journalist,0.9987137317657472
1.8607626154228209e+18,2024-11-24,NEU,not ironic,speaker,0.9970499277114868
1.860761223639212e+18,2024-11-24,POS,ironic,freelancer,0.995260775089264
1.860761108937638e+18,2024-11-24,NEU,not ironic,writer,0.8749693036079407
1.8607567949240325e+18,2024-11-24,NEU,not ironic,journalist,0.9956342577934264
1.8607544672866432e+18,2024-11-24,NEU,not ironic,graphic designer,0.997744917869568
1.860753889408205e+18,2024-11-24,NEG,not ironic,freelancer,0.9097175598144532
1.8607538570531144e+18,2024-11-24,NEU,not ironic,politician,0.8761236071586609
1.8607535195878648e+18,2024-11-24,NEG,ironic,performer,0.9850384593009948
1.8607531908298348e+18,2024-11-24,NEU,not ironic,influencer,0.7545447945594788
1.8607504791116275e+18,2024-11-24,NEU,not ironic,speaker,0.9946942329406738
1.8607493349183985e+18,2024-11-24,NEU,not ironic,politician,0.984520137310028
1.8607492741762007e+18,2024-11-24,NEG,ironic,podcaster,0.9961715936660768
1.8607486947835128e+18,2024-11-24,NEU,not ironic,politician,0.984520137310028
1.860747964144145e+18,2024-11-24,POS,not ironic,politician,0.9975444078445436
1.8607474757428472e+18,2024-11-24,NEG,ironic,podcaster,0.996694028377533
1.860746718771348e+18,2024-11-24,NEU,not ironic,writer,0.9941110610961914
1.8000474861214682e+18,2024-06-10,POS,not ironic,digital marketer,0.936142086982727
1.8000444607364795e+18,2024-06-10,NEG,ironic,influencer,0.6434823274612427
1.800038816432194e+18,2024-06-10,NEG,ironic,coder,0.9857798218727112
1.800034119705076e+18,2024-06-10,NEU,not ironic,speaker,0.8979532122612
1.8000339159077765e+18,2024-06-10,NEU,not ironic,journalist,0.9795931577682496
1.8000327254262295e+18,2024-06-10,NEU,not ironic,lawyer,0.998201549053192
1.8000326104099226e+18,2024-06-10,NEU,ironic,influencer,0.7178314924240112
1.8000319361333908e+18,2024-06-10,NEG,not ironic,activist,0.98911714553833
1.8000316956783987e+18,2024-06-10,NEU,not ironic,speaker,0.4870824217796325
1.8000309166493207e+18,2024-06-10,NEG,ironic,journalist,0.9945631623268129
1.8000298613621763e+18,2024-06-10,NEG,ironic,podcaster,0.9957781434059144
1.8000294327839624e+18,2024-06-10,NEG,ironic,influencer,0.7338507771492004
1.8000266153022543e+18,2024-06-10,NEU,not ironic,journalist,0.9956342577934264
1.8000251024587904e+18,2024-06-10,NEU,not ironic,influencer,0.9646068811416626
1.86235191237435e+18,2024-11-29,NEG,ironic,journalist,0.9956059455871582
1.862351292716221e+18,2024-11-29,NEG,ironic,activist,0.6248520612716675
1.8623508780631327e+18,2024-11-29,POS,not ironic,youtuber,0.7066036462783813
1.862345784269632e+18,2024-11-29,NEG,not ironic,journalist,0.9898673295974731
1.862344257417126e+18,2024-11-29,NEU,not ironic,activist,0.9790042638778688
1.862342877293994e+18,2024-11-29,POS,not ironic,activist,0.8781596422195435
1.8623352296227228e+18,2024-11-29,NEG,ironic,investor,0.9623593091964722
1.8623324718468595e+18,2024-11-29,NEU,ironic,entrepreneur,0.9706175923347472
1.862331267070542e+18,2024-11-29,NEU,not ironic,influencer,0.9357556104660034
1.86233064609536e+18,2024-11-29,NEU,not ironic,journalist,0.991411566734314
1.862323304696292e+18,2024-11-29,NEU,not ironic,journalist,0.9989632368087769
1.8623229441620544e+18,2024-11-29,NEG,ironic,influencer,0.891512393951416
1.862322861987316e+18,2024-11-29,NEG,not ironic,writer,0.9955956935882568
1.8623199354115853e+18,2024-11-29,NEU,not ironic,speaker,0.8352108001708984
1.8023094990692844e+18,2024-06-16,NEU,not ironic,politician,0.9965999126434326
1.802302753223463e+18,2024-06-16,NEU,not ironic,activist,0.8770676851272583
1.8022875103679124e+18,2024-06-16,POS,not ironic,journalist,0.8289431929588318
1.8022708933447887e+18,2024-06-16,POS,not ironic,politician,0.9792332053184508
1.8022692970514068e+18,2024-06-16,NEU,ironic,freelancer,0.6413637399673462
1.8022687344987507e+18,2024-06-16,NEU,not ironic,freelancer,0.8100879192352295
1.80226322608579e+18,2024-06-16,NEG,not ironic,politician,0.995041012763977
1.8022601654308577e+18,2024-06-16,NEU,ironic,journalist,0.9843664169311525
1.8022147646403384e+18,2024-06-16,NEG,ironic,politician,0.9983360171318054
1.802209538541564e+18,2024-06-16,NEG,ironic,writer,0.9918578267097472
1.802174508574339e+18,2024-06-16,NEG,ironic,politician,0.9071319699287416
1.802159228645245e+18,2024-06-16,POS,not ironic,influencer,0.994368016719818
1.8021488610935603e+18,2024-06-16,NEG,not ironic,activist,0.9849491119384766
1.802147203097531e+18,2024-06-16,NEG,not ironic,activist,0.4387826025485992
1.80214068792592e+18,2024-06-16,POS,not ironic,influencer,0.7646958827972412
1.802837822023357e+18,2024-06-17,NEU,not ironic,influencer,0.9551731944084167
1.8027809450719273e+18,2024-06-17,NEG,ironic,entrepreneur,0.9967414140701294
1.8027545441763328e+18,2024-06-17,NEG,not ironic,influencer,0.9045060873031616
1.802751679625859e+18,2024-06-17,POS,not ironic,speaker,0.6038638949394226
1.8027423799228175e+18,2024-06-17,NEU,not ironic,entrepreneur,0.9966399073600768
1.802727942390252e+18,2024-06-17,NEU,not ironic,writer,0.9946439266204834
1.8027268293980657e+18,2024-06-17,NEG,not ironic,founder,0.993005096912384
1.8027241401319752e+18,2024-06-17,NEU,ironic,activist,0.9955133199691772
1.8027234361225508e+18,2024-06-17,NEU,not ironic,researcher,0.9898825883865356
1.86160797007496e+18,2024-11-27,NEU,ironic,writer,0.9926650524139404
1.861604055262372e+18,2024-11-27,POS,not ironic,Unknown,0.0
1.861602904928379e+18,2024-11-27,NEU,not ironic,writer,0.9770073294639589
1.8616023428916595e+18,2024-11-27,NEG,not ironic,lawyer,0.9967034459114076
1.8615998392402824e+18,2024-11-27,NEU,ironic,freelancer,0.9990609288215636
1.861599782248305e+18,2024-11-27,NEG,ironic,activist,0.8835935592651367
1.861597104352678e+18,2024-11-27,POS,not ironic,entrepreneur,0.9947311878204346
1.8615963854321748e+18,2024-11-27,NEU,ironic,journalist,0.9971306920051576
1.8615962761706337e+18,2024-11-27,NEU,not ironic,manager,0.9728545546531676
1.8615957281008645e+18,2024-11-27,NEU,not ironic,influencer,0.9585148692131042
1.861592920362754e+18,2024-11-27,NEG,not ironic,freelancer,0.6413637399673462
1.861592534641783e+18,2024-11-27,NEG,ironic,performer,0.9395434856414796
1.861592055895536e+18,2024-11-27,POS,not ironic,activist,0.9865139126777648
1.861591504810046e+18,2024-11-27,NEU,not ironic,politician,0.5874528884887695
1.8615882792980564e+18,2024-11-27,POS,not ironic,freelancer,0.6413637399673462
1.8615870878136607e+18,2024-11-27,NEG,ironic,writer,0.9970038533210754
1.8615774107616343e+18,2024-11-27,NEG,not ironic,author,0.9974817633628844
1.861575536822399e+18,2024-11-27,NEG,not ironic,journalist,0.9956059455871582
1.8615734918892628e+18,2024-11-27,NEG,not ironic,activist,0.9970434904098512
1.861573436121981e+18,2024-11-27,POS,ironic,activist,0.9981468915939332
1.861572888370811e+18,2024-11-27,NEG,not ironic,writer,0.9975019693374634
1.8615727552770995e+18,2024-11-27,NEG,ironic,consultant,0.9953150153160096
1.8615651864039552e+18,2024-11-27,NEU,ironic,journalist,0.9985873103141784
1.8615650367553823e+18,2024-11-27,NEG,not ironic,influencer,0.5168054699897766
1.8615643055413207e+18,2024-11-27,NEG,ironic,entrepreneur,0.9981259703636168
1.857935679646208e+18,2024-11-16,NEU,not ironic,journalist,0.997198522090912
1.8579346013158648e+18,2024-11-16,NEU,ironic,writer,0.9772416353225708
1.857933962313704e+18,2024-11-16,NEG,not ironic,influencer,0.9620071053504944
1.8579333458306545e+18,2024-11-16,NEU,not ironic,author,0.9974817633628844
1.85793330726851e+18,2024-11-16,NEU,not ironic,artist,0.9944748282432556
1.8579327768315948e+18,2024-11-16,NEU,ironic,speaker,0.7961164712905884
1.8579322844580705e+18,2024-11-16,POS,not ironic,speaker,0.9963844418525696
1.857932282599809e+18,2024-11-16,NEU,not ironic,podcaster,0.994072198867798
1.857932282599809e+18,2024-11-16,NEU,not ironic,podcaster,0.994072198867798
1.8579322721603543e+18,2024-11-16,POS,not ironic,activist,0.978323221206665
1.8579317469452209e+18,2024-11-16,POS,ironic,activist,0.9135530591011048
1.8579316002955144e+18,2024-11-16,POS,not ironic,journalist,0.9907706379890442
1.8579312962253007e+18,2024-11-16,NEU,not ironic,writer,0.9827244877815248
1.8579309243376192e+18,2024-11-16,NEU,not ironic,freelancer,0.6413637399673462
1.8579297919507213e+18,2024-11-16,POS,not ironic,entrepreneur,0.9902546405792236
1.857929650305168e+18,2024-11-16,NEU,not ironic,writer,0.8127061724662781
1.8579293965872745e+18,2024-11-16,NEU,not ironic,marketer,0.9748103022575378
1.8579292678643343e+18,2024-11-16,NEU,ironic,speaker,0.91963928937912
1.8579292437888248e+18,2024-11-16,NEG,ironic,speaker,0.6467482447624207
1.8579291421064684e+18,2024-11-16,NEU,not ironic,journalist,0.8289431929588318
1.8376529349238008e+18,2024-09-22,NEG,ironic,retired,0.9463053345680236
1.8376524037699791e+18,2024-09-22,NEG,ironic,therapist,0.7120991349220276
1.8376514685489649e+18,2024-09-22,NEU,not ironic,educator,0.9964291453361512
1.8376501740525527e+18,2024-09-22,POS,not ironic,reporter,0.8848859667778015
1.837649674003534e+18,2024-09-22,NEG,not ironic,writer,0.8304684162139893
1.837649273413861e+18,2024-09-22,NEG,ironic,executive,0.930143415927887
1.83764773065692e+18,2024-09-22,NEU,not ironic,activist,0.9981468915939332
1.837647348560024e+18,2024-09-22,NEG,not ironic,Unknown,0.0
1.837646557757232e+18,2024-09-22,NEU,not ironic,writer,0.8731853365898132
1.837644815984436e+18,2024-09-22,POS,not ironic,freelancer,0.6413637399673462
1.8376442948966605e+18,2024-09-22,NEG,ironic,retired,0.5833088755607605
1.8376440130142984e+18,2024-09-22,NEU,ironic,activist,0.9399643540382384
1.837643384002843e+18,2024-09-22,NEG,ironic,retired,0.5833088755607605
1.8376431419328105e+18,2024-09-22,NEU,not ironic,musician,0.6855655908584595
1.8376429693036385e+18,2024-09-22,NEG,not ironic,influencer,0.9888033270835876
1.8372796970777848e+18,2024-09-20,NEG,not ironic,podcaster,0.9965950846672058
1.8372786931876004e+18,2024-09-20,NEU,ironic,activist,0.9644862413406372
1.8372786786293724e+18,2024-09-20,NEG,ironic,writer,0.9956215620040894
1.837278540015768e+18,2024-09-20,NEG,not ironic,activist,0.9644862413406372
1.837278164499698e+18,2024-09-20,NEG,ironic,director,0.9957603216171264
1.8372781053812613e+18,2024-09-20,NEU,not ironic,podcaster,0.9982414841651917
1.8372771476956165e+18,2024-09-20,NEG,not ironic,journalist,0.9977158904075624
1.837276009827054e+18,2024-09-20,NEU,not ironic,writer,0.9885786175727844
1.8372750272316337e+18,2024-09-20,NEG,not ironic,writer,0.4457794725894928
1.837274754442498e+18,2024-09-20,NEU,not ironic,politician,0.9963721632957458
1.8372730318756705e+18,2024-09-20,NEG,not ironic,journalist,0.9554736018180848
1.8372724368882488e+18,2024-09-20,NEU,not ironic,editor,0.9956701397895812
1.837272088370877e+18,2024-09-20,NEG,not ironic,speaker,0.9769209623336792
1.8372720527696568e+18,2024-09-20,NEG,ironic,strategist,0.9224804639816284
1.837270578094392e+18,2024-09-20,POS,ironic,freelancer,0.8510433435440063
1.8372688655350705e+18,2024-09-20,NEU,not ironic,activist,0.9662193059921264
1.8372662256360243e+18,2024-09-20,NEG,ironic,politician,0.9687837362289428
1.8372655777332431e+18,2024-09-20,NEU,not ironic,writer,0.980832576751709
1.8372637204702088e+18,2024-09-20,NEG,not ironic,activist,0.9644862413406372
1.8372631800888896e+18,2024-09-20,NEG,not ironic,retired,0.6734732389450073
1.8372628749572751e+18,2024-09-20,NEG,not ironic,politician,0.9966121912002563
1.8372608354350328e+18,2024-09-20,NEG,not ironic,artist,0.9973018169403076
1.8372599431767409e+18,2024-09-20,NEU,ironic,researcher,0.9965384006500244
1.837259040759464e+18,2024-09-20,NEG,not ironic,influencer,0.76457279920578
1.8372578837315136e+18,2024-09-20,NEG,not ironic,freelancer,0.6413637399673462
1.8372578506130844e+18,2024-09-20,NEG,not ironic,activist,0.9130349159240724
1.8372575288134577e+18,2024-09-20,POS,not ironic,director,0.9263107776641846
1.8372563641643167e+18,2024-09-20,NEU,ironic,journalist,0.9933309555053712
1.837254592062448e+18,2024-09-20,NEG,ironic,journalist,0.9955965280532836
1.8372543580329288e+18,2024-09-20,NEG,not ironic,activist,0.9962713718414308
1.837253962732352e+18,2024-09-20,NEU,not ironic,journalist,0.9983038306236268
1.8372522439778432e+18,2024-09-20,NEG,not ironic,nurse,0.994209051132202
1.8372505310535232e+18,2024-09-20,POS,not ironic,journalist,0.997050940990448
1.837250383124517e+18,2024-09-20,NEU,not ironic,influencer,0.9801079034805298
1.837250333573014e+18,2024-09-20,POS,not ironic,politician,0.9960339069366456
1.8372503161543928e+18,2024-09-20,NEU,not ironic,educator,0.9971106052398682
1.837249959454028e+18,2024-09-20,POS,ironic,politician,0.9960339069366456
1.837249252025848e+18,2024-09-20,NEU,ironic,activist,0.9837176203727722
1.837248837066654e+18,2024-09-20,NEG,ironic,influencer,0.9916042685508728
1.8372487118163315e+18,2024-09-20,NEG,ironic,influencer,0.9764114618301392
1.8372482557986767e+18,2024-09-20,POS,not ironic,performer,0.99074125289917
1.8578580287433075e+18,2024-11-16,NEG,not ironic,activist,0.7489334940910339
1.8578575155783603e+18,2024-11-16,POS,ironic,author,0.9916075468063354
1.8578572725186847e+18,2024-11-16,NEG,ironic,activist,0.9972208738327026
1.857856804040094e+18,2024-11-16,NEG,ironic,influencer,0.9456626176834106
1.857856557582791e+18,2024-11-16,NEU,not ironic,writer,0.9952393770217896
1.857855878222812e+18,2024-11-16,NEG,ironic,retired,0.8830099701881409
1.8578555651307727e+18,2024-11-16,NEG,not ironic,speaker,0.7917873859405518
1.857855444980564e+18,2024-11-16,NEG,ironic,educator,0.9895089268684388
1.857855256589132e+18,2024-11-16,NEG,ironic,writer,0.9963104128837584
1.857854555750388e+18,2024-11-16,POS,not ironic,legal counsel,0.9937272667884828
1.8578545050999483e+18,2024-11-16,NEG,ironic,performer,0.9979534149169922
1.8578540057344783e+18,2024-11-16,NEG,ironic,activist,0.989623725414276
1.8578533796884603e+18,2024-11-16,NEG,not ironic,freelancer,0.7890589833259583
1.857852942922961e+18,2024-11-16,POS,not ironic,influencer,0.8985368609428406
1.8578499791271567e+18,2024-11-16,POS,not ironic,Unknown,0.0
1.8578498729233736e+18,2024-11-16,NEU,not ironic,journalist,0.8289431929588318
1.857849717763289e+18,2024-11-16,NEG,ironic,activist,0.9911956191062928
1.8578491256619784e+18,2024-11-16,NEU,ironic,activist,0.9216237664222716
1.857847558359368e+18,2024-11-16,NEG,not ironic,politician,0.9700568318367004
1.8578472458378324e+18,2024-11-16,NEG,not ironic,freelancer,0.3524346351623535
1.8578461652297608e+18,2024-11-16,NEU,not ironic,journalist,0.9958595037460328
1.857846108971577e+18,2024-11-16,POS,not ironic,influencer,0.9696595072746276
1.8578460363514025e+18,2024-11-16,NEG,not ironic,songwriter,0.9788607954978944
1.8578452144357504e+18,2024-11-16,NEG,not ironic,lawyer,0.9929841160774232
1.857844936403526e+18,2024-11-16,NEU,not ironic,journalist,0.9480811357498168
1.857844764650992e+18,2024-11-16,NEU,not ironic,freelancer,0.9976889491081238
1.85784472334968e+18,2024-11-16,NEU,not ironic,influencer,0.803918182849884
1.857842742984061e+18,2024-11-16,NEG,not ironic,writer,0.9982839822769164
1.8578422280281293e+18,2024-11-16,POS,not ironic,influencer,0.8407195806503296
1.8578419119873928e+18,2024-11-16,NEG,not ironic,writer,0.6902981996536255
1.857841263766131e+18,2024-11-16,NEU,ironic,lawyer,0.9962912201881408
1.85784114908962e+18,2024-11-16,POS,ironic,activist,0.9672409296035768
1.857840433608426e+18,2024-11-16,NEU,not ironic,founder,0.9710692763328552
1.8578402579300147e+18,2024-11-16,POS,not ironic,songwriter,0.8512290716171265
1.8578371764629176e+18,2024-11-16,NEU,not ironic,speaker,0.7698155641555786
1.8578347821235817e+18,2024-11-16,NEU,not ironic,journalist,0.9521137475967408
1.8578347314817395e+18,2024-11-16,POS,ironic,activist,0.8171413540840149
1.8578346774382267e+18,2024-11-16,NEU,not ironic,performer,0.9241300225257874
1.857833797821084e+18,2024-11-16,POS,not ironic,speaker,0.8511500358581543
1.85783340415649e+18,2024-11-16,NEU,ironic,writer,0.8541130423545837
1.857830598548525e+18,2024-11-16,NEU,not ironic,influencer,0.7513914704322815
1.857829980882797e+18,2024-11-16,NEG,ironic,retired,0.7064486145973206
1.8578296414210217e+18,2024-11-16,NEG,ironic,activist,0.9464664459228516
